timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1753970890295,1526,Get Home Page,200,,1_ Search - Ultimate Thread Group 1-57,,true,,1452,508,45,78,null,0,0,0
1753970890296,1525,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-57,text,true,,1452,508,45,78,https://petstore.octoperf.com/,1525,0,1048
1753970890359,1539,Get Home Page,200,,1_ Search - Ultimate Thread Group 1-58,,true,,1452,508,44,77,null,0,0,0
1753970890360,1538,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-58,text,true,,1452,508,44,77,https://petstore.octoperf.com/,1538,0,1053
1753970889433,2541,Click on Category,200,,2_ View Details - Ultimate Thread Group 2-27,,true,,3928,630,26,76,null,0,0,0
1753970891482,491,Click on Category-28,200,,2_ View Details - Ultimate Thread Group 2-27,text,true,,3928,630,26,76,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,491,0,0
1753970887409,4758,Type and Search,200,,1_ Search - Ultimate Thread Group 1-50,,true,,3441,967,43,75,null,0,0,0
1753970891643,523,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-50,text,true,,3441,967,43,75,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,523,0,0
1753970889519,1591,Get Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-16,,true,,4973,578,25,74,null,0,1099,1070
1753970890617,1591,Get Home Page-26,200,,2_ View Details - Ultimate Thread Group 2-16,text,true,,4973,578,25,74,https://petstore.octoperf.com/actions/Catalog.action,1590,0,1070
1753970887468,518,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-1,,true,,3445,971,42,74,null,0,4240,0
1753970891706,518,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-1,text,true,,3445,971,42,74,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,518,0,0
1753970889674,520,Click on ProductID,200,"Number of samples in transaction : 1, number of failing samples : 0",3_ Add to Cart - Ultimate Thread Group 3-4,,true,,4243,663,6,74,null,0,2041,0
1753970891713,520,Click on ProductID-64,200,,3_ Add to Cart - Ultimate Thread Group 3-4,text,true,,4243,663,6,74,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FL-DSH-01,520,0,0
1753970887484,548,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-36,,true,,3442,968,42,74,null,0,4252,0
1753970891735,548,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-36,text,true,,3442,968,42,74,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,548,0,0
1753970889710,548,Click on ProductID,200,"Number of samples in transaction : 1, number of failing samples : 0",4_ Checkout - Ultimate Thread Group 4-1,,true,,4243,662,1,74,null,0,2033,0
1753970891742,548,Click on ProductID-64,200,,4_ Checkout - Ultimate Thread Group 4-1,text,true,,4243,662,1,74,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,547,0,0
1753970887529,531,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-18,,true,,4081,967,42,74,null,0,4244,0
1753970891772,531,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-18,text,true,,4081,967,42,74,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,531,0,0
1753970889739,554,Click on ProductID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-21,,true,,4106,663,25,74,null,0,2081,0
1753970891819,554,Click on ProductID-29,200,,2_ View Details - Ultimate Thread Group 2-21,text,true,,4106,663,25,74,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FL-DSH-01,554,0,0
1753970892373,0,Click on ItemID,,,2_ View Details - Ultimate Thread Group 2-21,,true,,0,0,25,74,null,0,0,0
1753970889665,1675,Get Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-5,,true,,4973,578,24,73,null,0,1039,1122
1753970890702,1675,Get Home Page-26,200,,2_ View Details - Ultimate Thread Group 2-5,text,true,,4973,578,24,73,https://petstore.octoperf.com/actions/Catalog.action,1675,0,1122
1753970887569,563,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-2,,true,,3441,967,42,73,null,0,4257,0
1753970891825,563,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-2,text,true,,3441,967,42,73,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,563,0,0
1753970887586,556,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-19,,true,,3441,967,42,73,null,0,4261,0
1753970891846,556,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-19,text,true,,3441,967,42,73,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,556,0,0
1753970889772,588,Click on ItemID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-3,,true,,3809,656,24,73,null,0,2090,0
1753970891860,588,Click on ItemID-30,200,,2_ View Details - Ultimate Thread Group 2-3,text,true,,3809,656,24,73,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-14,588,0,0
1753970889724,2771,Get Home Page,200,,2_ View Details - Ultimate Thread Group 2-25,,true,,4973,578,24,73,null,0,0,0
1753970890741,1753,Get Home Page-26,200,,2_ View Details - Ultimate Thread Group 2-25,text,true,,4973,578,24,73,https://petstore.octoperf.com/actions/Catalog.action,1753,0,1165
1753970889879,584,Click on ProductID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-10,,true,,4135,662,23,72,null,0,2043,0
1753970891921,584,Click on ProductID-29,200,,2_ View Details - Ultimate Thread Group 2-10,text,true,,4135,662,23,72,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,584,0,0
1753970887726,603,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-24,,true,,3442,968,42,72,null,0,4219,0
1753970891944,603,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-24,text,true,,3442,968,42,72,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,603,0,0
1753970887669,640,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-16,,true,,3445,971,42,72,null,0,4298,0
1753970891966,640,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-16,text,true,,3445,971,42,72,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,640,0,0
1753970889554,3112,Sign Out,200,,3_ Add to Cart - Ultimate Thread Group 3-6,,true,,5278,1273,6,72,null,0,0,0
1753970891559,1106,Sign Out-68,200,,3_ Add to Cart - Ultimate Thread Group 3-6,text,true,,5278,1273,6,72,https://petstore.octoperf.com/actions/Catalog.action,459,0,0
1753970891559,459,Sign Out-68-0,302,,3_ Add to Cart - Ultimate Thread Group 3-6,,true,,230,641,6,72,https://petstore.octoperf.com/actions/Account.action?signoff=,459,0,0
1753970892019,646,Sign Out-68-1,200,,3_ Add to Cart - Ultimate Thread Group 3-6,text,true,,5048,632,6,72,https://petstore.octoperf.com/actions/Catalog.action,646,0,0
1753970889835,1839,Get Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-18,,true,,4973,578,23,71,null,0,1012,1258
1753970890846,1839,Get Home Page-26,200,,2_ View Details - Ultimate Thread Group 2-18,text,true,,4973,578,23,71,https://petstore.octoperf.com/actions/Catalog.action,1839,0,1258
1753970892685,0,Click on Category,,,2_ View Details - Ultimate Thread Group 2-18,,true,,0,0,23,71,null,0,0,0
1753970890083,562,Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-7,,true,,3668,634,22,70,null,0,2098,0
1753970892180,562,Click on Category-28,200,,2_ View Details - Ultimate Thread Group 2-7,text,true,,3668,634,22,70,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,562,0,0
1753970890866,1921,Get Home Page,200,,1_ Search - Ultimate Thread Group 1-40,,true,,1452,508,42,70,null,0,0,0
1753970890868,1919,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-40,text,true,,1452,508,42,70,https://petstore.octoperf.com/,1919,0,1338
1753970889896,1962,Get Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-4,,true,,4973,578,22,69,null,0,1091,1398
1753970890986,1962,Get Home Page-26,200,,2_ View Details - Ultimate Thread Group 2-4,text,true,,4973,578,22,69,https://petstore.octoperf.com/actions/Catalog.action,1962,0,1398
1753970890369,567,Click on ItemID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-13,,true,,3813,656,22,69,null,0,2018,0
1753970892387,567,Click on ItemID-30,200,,2_ View Details - Ultimate Thread Group 2-13,text,true,,3813,656,22,69,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-28,567,0,0
1753970888169,563,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-17,,true,,3441,967,41,69,null,0,4250,0
1753970892417,563,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-17,text,true,,3441,967,41,69,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,563,0,0
1753970891067,2034,Get Home Page,200,,1_ Search - Ultimate Thread Group 1-39,,true,,1452,508,41,69,null,0,0,0
1753970891068,2033,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-39,text,true,,1452,508,41,69,https://petstore.octoperf.com/,2033,0,1429
1753970888299,598,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-35,,true,,3442,968,40,68,null,0,4220,0
1753970892518,598,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-35,text,true,,3442,968,40,68,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,598,0,0
1753970888388,649,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-37,,true,,4081,967,40,68,null,0,4249,0
1753970892636,649,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-37,text,true,,4081,967,40,68,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,649,0,0
1753970888417,620,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-3,,true,,3441,967,40,68,null,0,4281,0
1753970892697,620,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-3,text,true,,3441,967,40,68,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,620,0,0
1753970890633,624,Click on ProductID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-19,,true,,4767,662,22,68,null,0,2069,0
1753970892701,624,Click on ProductID-29,200,,2_ View Details - Ultimate Thread Group 2-19,text,true,,4767,662,22,68,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-RT-02,624,0,0
1753970893326,0,Click on ItemID,,,2_ View Details - Ultimate Thread Group 2-19,,true,,0,0,22,68,null,0,0,0
1753970890674,596,Click on ItemID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-12,,true,,3811,656,21,67,null,0,2097,0
1753970892770,596,Click on ItemID-30,200,,2_ View Details - Ultimate Thread Group 2-12,text,true,,3811,656,21,67,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-12,596,0,0
1753970890749,587,Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-6,,true,,3666,631,21,67,null,0,2049,0
1753970892798,587,Click on Category-28,200,,2_ View Details - Ultimate Thread Group 2-6,text,true,,3666,631,21,67,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=BIRDS,587,0,0
1753970888500,4909,Type and Search,200,,1_ Search - Ultimate Thread Group 1-41,,true,,3441,967,40,67,null,0,0,0
1753970892808,600,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-41,text,true,,3441,967,40,67,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,600,0,0
1753970888531,614,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-14,,true,,3445,971,39,66,null,0,4286,0
1753970892815,614,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-14,text,true,,3445,971,39,66,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,614,0,0
1753970890252,3184,Get Home Page,200,,1_ Search - Ultimate Thread Group 1-42,,true,,6438,1086,39,66,null,0,0,0
1753970890253,1490,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-42,text,true,,1452,508,45,78,https://petstore.octoperf.com/,1490,0,1039
1753970892817,619,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-42,text,true,,4986,578,39,66,https://petstore.octoperf.com/actions/Catalog.action,619,0,0
1753970889572,2788,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-10,,true,,23032,1638,38,65,null,0,1091,932
1753970889573,1295,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-10,text,true,,1452,508,47,82,https://petstore.octoperf.com/,1295,0,932
1753970891956,634,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-10,text,true,,4990,578,42,72,https://petstore.octoperf.com/actions/Catalog.action,634,0,0
1753970892591,859,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-10,text,true,,16590,552,38,65,https://petstore.octoperf.com/images/logo-topbar.svg,631,0,0
1753970888623,648,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-31,,true,,3441,967,38,65,null,0,4285,0
1753970892907,648,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-31,text,true,,3441,967,38,65,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,648,0,0
1753970888709,649,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-20,,true,,3441,967,38,65,null,0,4243,0
1753970892951,649,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-20,text,true,,3441,967,38,65,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,649,0,0
1753970889790,2740,Get Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-15,,true,,4973,578,21,65,null,0,1074,1300
1753970890863,2740,Get Home Page-26,200,,2_ View Details - Ultimate Thread Group 2-15,text,true,,4973,578,21,65,https://petstore.octoperf.com/actions/Catalog.action,2740,0,1300
1753970893603,0,Click on Category,,,2_ View Details - Ultimate Thread Group 2-15,,true,,0,0,21,65,null,0,0,0
1753970888741,636,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-32,,true,,3445,971,38,64,null,0,4244,0
1753970892984,636,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-32,text,true,,3445,971,38,64,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,636,0,0
1753970889784,2763,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-26,,true,,23029,1638,38,64,null,0,1103,965
1753970889785,1349,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-26,text,true,,1452,508,47,81,https://petstore.octoperf.com/,1349,0,965
1753970892234,562,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-26,text,true,,4987,578,41,69,https://petstore.octoperf.com/actions/Catalog.action,562,0,0
1753970892797,852,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-26,text,true,,16590,552,38,64,https://petstore.octoperf.com/images/logo-topbar.svg,581,0,0
1753970893650,0,Type and Search,,,1_ Search - Ultimate Thread Group 1-26,,true,,0,0,38,64,null,0,0,0
1753970891186,642,Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-17,,true,,3668,634,20,63,null,0,2008,0
1753970893194,642,Click on Category-28,200,,2_ View Details - Ultimate Thread Group 2-17,text,true,,3668,634,20,63,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,642,0,0
1753970893836,0,Click on ProductID,,,2_ View Details - Ultimate Thread Group 2-17,,true,,0,0,20,63,null,0,0,0
1753970891103,669,Click on ProductID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-9,,true,,4135,662,19,62,null,0,2096,0
1753970893198,669,Click on ProductID-29,200,,2_ View Details - Ultimate Thread Group 2-9,text,true,,4135,662,19,62,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,669,0,0
1753970888986,605,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-34,,true,,4081,967,37,62,null,0,4311,0
1753970893296,605,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-34,text,true,,4081,967,37,62,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,605,0,0
1753970890825,3129,Get Home Page,200,,2_ View Details - Ultimate Thread Group 2-24,,true,,4973,578,19,62,null,0,0,0
1753970891840,2114,Get Home Page-26,200,,2_ View Details - Ultimate Thread Group 2-24,text,true,,4973,578,19,62,https://petstore.octoperf.com/actions/Catalog.action,2113,0,1482
1753970889081,642,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-13,,true,,3441,967,37,61,null,0,4278,0
1753970893357,642,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-13,text,true,,3441,967,37,61,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,642,0,0
1753970889138,606,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-23,,true,,3441,967,37,61,null,0,4282,0
1753970893419,606,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-23,text,true,,3441,967,37,61,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,606,0,0
1753970891058,2004,Get Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-14,,true,,4973,578,18,61,null,0,1043,1378
1753970892101,2004,Get Home Page-26,200,,2_ View Details - Ultimate Thread Group 2-14,text,true,,4973,578,18,61,https://petstore.octoperf.com/actions/Catalog.action,2003,0,1378
1753970894105,0,Click on Category,,,2_ View Details - Ultimate Thread Group 2-14,,true,,0,0,18,61,null,0,0,0
1753970891418,635,Click on ItemID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-11,,true,,3802,656,17,60,null,0,2098,0
1753970893516,635,Click on ItemID-30,200,,2_ View Details - Ultimate Thread Group 2-11,text,true,,3802,656,17,60,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-13,635,0,0
1753970889268,637,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-15,,true,,3442,968,37,60,null,0,4257,0
1753970893523,637,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-15,text,true,,3442,968,37,60,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,637,0,0
1753970891521,2648,Click on ItemID,200,,2_ View Details - Ultimate Thread Group 2-20,,true,,3822,656,17,60,null,0,0,0
1753970893531,638,Click on ItemID-30,200,,2_ View Details - Ultimate Thread Group 2-20,text,true,,3822,656,17,60,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-17,638,0,0
1753970891536,621,Click on Caterogy,200,"Number of samples in transaction : 1, number of failing samples : 0",3_ Add to Cart - Ultimate Thread Group 3-3,,true,,3805,634,5,59,null,0,2018,0
1753970893553,621,Click on Caterogy-49,200,,3_ Add to Cart - Ultimate Thread Group 3-3,text,true,,3805,634,5,59,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,621,0,0
1753970889414,538,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-29,,true,,3441,967,37,59,null,0,4250,0
1753970893663,538,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-29,text,true,,3441,967,37,59,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,538,0,0
1753970889354,543,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-6,,true,,4081,967,37,59,null,0,4314,0
1753970893667,543,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-6,text,true,,4081,967,37,59,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,543,0,0
1753970892284,1938,Get Home Page,200,,1_ Search - Ultimate Thread Group 1-36,,true,,1452,508,37,59,null,0,0,0
1753970892285,1937,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-36,text,true,,1452,508,37,59,https://petstore.octoperf.com/,1937,0,1426
1753970891695,498,Click on Add to Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",3_ Add to Cart - Ultimate Thread Group 3-5,,true,,4806,655,5,58,null,0,2043,0
1753970893738,498,Click on Add to Cart-67,200,,3_ Add to Cart - Ultimate Thread Group 3-5,text,true,,4806,655,5,58,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,497,0,0
1753970894237,0,Sign Out,,,3_ Add to Cart - Ultimate Thread Group 3-5,,true,,0,0,5,58,null,0,0,0
1753970890764,3510,Get Home Page,200,,1_ Search - Ultimate Thread Group 1-38,,true,,6438,1086,36,57,null,0,0,0
1753970890765,1892,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-38,text,true,,1452,508,42,72,https://petstore.octoperf.com/,1892,0,1244
1753970893753,521,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-38,text,true,,4986,578,36,57,https://petstore.octoperf.com/actions/Catalog.action,520,0,0
1753970891759,527,Click on ItemID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-1,,true,,3794,655,16,56,null,0,2039,0
1753970893798,527,Click on ItemID-30,200,,2_ View Details - Ultimate Thread Group 2-1,text,true,,3794,655,16,56,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-4,527,0,0
1753970891196,1085,Click on ProductID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-8,,true,,4093,662,16,56,null,0,2077,0
1753970893273,1085,Click on ProductID-29,200,,2_ View Details - Ultimate Thread Group 2-8,text,true,,4093,662,16,56,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,1085,0,0
1753970891354,3063,Get Home Page,200,,2_ View Details - Ultimate Thread Group 2-23,,true,,4973,578,16,56,null,0,0,0
1753970892375,2042,Get Home Page-26,200,,2_ View Details - Ultimate Thread Group 2-23,text,true,,4973,578,16,56,https://petstore.octoperf.com/actions/Catalog.action,2042,0,1492
1753970889825,561,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-30,,true,,3442,968,35,55,null,0,4267,0
1753970894091,561,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-30,text,true,,3442,968,35,55,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,561,0,0
1753970889934,4806,Type and Search,200,,1_ Search - Ultimate Thread Group 1-33,,true,,4081,967,35,55,null,0,0,0
1753970894225,514,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-33,text,true,,4081,967,35,55,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,514,0,0
1753970892208,511,Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-16,,true,,3666,631,15,54,null,0,2026,0
1753970894234,511,Click on Category-28,200,,2_ View Details - Ultimate Thread Group 2-16,text,true,,3666,631,15,54,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=BIRDS,511,0,0
1753970894745,0,Click on ProductID,,,2_ View Details - Ultimate Thread Group 2-16,,true,,0,0,15,54,null,0,0,0
1753970892234,512,Click on ItemID,200,"Number of samples in transaction : 1, number of failing samples : 0",3_ Add to Cart - Ultimate Thread Group 3-4,,true,,3946,656,4,53,null,0,2011,0
1753970894245,512,Click on ItemID-66,200,,3_ Add to Cart - Ultimate Thread Group 3-4,text,true,,3946,656,4,53,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-14,512,0,0
1753970894757,0,Click on Add to Cart,,,3_ Add to Cart - Ultimate Thread Group 3-4,,true,,0,0,4,53,null,0,0,0
1753970890017,543,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-27,,true,,3441,967,34,52,null,0,4236,0
1753970894253,543,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-27,text,true,,3441,967,34,52,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,543,0,0
1753970891752,3086,Get Home Page,200,,2_ View Details - Ultimate Thread Group 2-22,,true,,4973,578,14,52,null,0,0,0
1753970892794,2044,Get Home Page-26,200,,2_ View Details - Ultimate Thread Group 2-22,text,true,,4973,578,14,52,https://petstore.octoperf.com/actions/Catalog.action,2044,0,1518
1753970892290,593,Click on ItemID,200,"Number of samples in transaction : 1, number of failing samples : 0",4_ Checkout - Ultimate Thread Group 4-1,,true,,3944,655,1,51,null,0,2076,0
1753970894366,593,Click on ItemID-66,200,,4_ Checkout - Ultimate Thread Group 4-1,text,true,,3944,655,1,51,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,593,0,0
1753970891815,2141,Get Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-2,,true,,4973,578,13,51,null,0,1047,1555
1753970892862,2141,Get Home Page-26,200,,2_ View Details - Ultimate Thread Group 2-2,text,true,,4973,578,13,51,https://petstore.octoperf.com/actions/Catalog.action,2141,0,1555
1753970890190,594,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-28,,true,,3441,967,34,51,null,0,4228,0
